"recording_id","label","sound_category","sound_type","initial_time","final_time","min_frequency","max_frequency","confidence_level","code_n_ind","species"
87,"Voiture","Noise","Unknown",53.77036,59.998879,-1,10702.045898,1,0,"-"
87,"Syl com","Bird","Song",55.896967,57.090556,2485.281738,4527.652832,0,1,"Curruca communis"
88,"Ruisseau","Noise","Unknown",0,59.973663,348.719757,3576.547852,1,0,"-"
88,"Non identifie","Noise","Unknown",0,15.93694,6093.443359,-1,1,0,"-"
88,"Ort sp.","Orthoptera","Song",0,59.973663,3467.991699,5643.26123,1,4,"Orthoptera sp."
88,"Non identifie","Noise","Unknown",35.051181,59.612224,5864.494141,-1,1,0,"-"
88,"Lus meg","Bird","Song",45.927974,46.877802,1417.758301,3397.156494,1,1,"Luscinia megarhynchos"
89,"Ruisseau","Noise","Unknown",0,59.982068,-1,9168.151367,1,0,"-"
89,"Non identifie","Noise","Unknown",0.285789,3.345412,169.451813,1723.463501,1,0,"-"
89,"Par maj","Bird","Song",2.546884,3.84134,2996.156006,4211.414551,1,4,"Parus major"
89,"Hip pol","Bird","Call",2.958757,3.38744,2604.577881,8833.916016,0,4,"Hippolais polyglotta"
89,"Syl com","Bird","Song",5.429991,7.447325,2229.143555,5134.836914,1,2,"Curruca communis"
89,"Str dec","Bird","Song",6.900964,23.787732,416.188171,732.944336,1,2,"Streptopelia decaocto"
89,"Oiseau sp.","Bird","Unknown",7.791953,7.993686,2010.633423,2750.019287,1,1,"Unidentified bird"
89,"Oiseau sp.","Bird","Unknown",8.72497,10.271593,-1,19646.427734,1,1,"Unidentified bird"
89,"Syl com","Bird","Song",14.734945,15.743612,1765.577271,7606.417969,1,1,"Curruca communis"
89,"Syl atr","Bird","Song",16.441273,18.702368,1896.362183,4985.97998,0,1,"Sylvia atricapilla"
89,"Lus meg","Bird","Song",23.106881,24.762776,1621.298462,2358.061035,1,1,"Luscinia megarhynchos"
89,"Syl atr","Bird","Song",24.96451,27.149955,1852.013794,4937.210449,1,1,"Sylvia atricapilla"
89,"Lus meg","Bird","Song",29.545539,29.99944,2662.00415,3505.976318,1,1,"Luscinia megarhynchos"
89,"Syl com","Bird","Song",32.033585,33.496152,1682.068481,9514.099609,1,1,"Curruca communis"
89,"Syl atr","Bird","Song",33.53818,33.983675,2254.484619,3542.363525,0,1,"Sylvia atricapilla"
89,"Syl atr","Bird","Song",34.202219,35.874925,2604.577881,6055.03125,1,1,"Sylvia atricapilla"
89,"Str dec","Bird","Song",35.656381,55.41785,397.122742,603.39856,1,1,"Streptopelia decaocto"
89,"Syl com","Bird","Song",36.77432,38.043559,2204.019775,6352.333496,1,1,"Curruca communis"
89,"Syl com","Bird","Song",38.043559,40.405522,1744.429565,5497.49707,0,1,"Curruca communis"
89,"Cor one","Bird","Call",38.598326,40.472766,649.092224,1786.907837,1,1,"Corvus corone"
89,"Syl com","Bird","Song",40.472766,41.372161,1411.440552,6726.418457,1,1,"Curruca communis"
89,"Syl com","Bird","Song",43.481956,45.263935,2204.019775,5391.638672,1,4,"Curruca communis"
89,"Syl atr","Bird","Song",45.297557,47.457785,2105.660645,5185.314453,0,4,"Sylvia atricapilla"
89,"Syl com","Bird","Song",47.533435,49.222953,1987.383423,6172.41748,1,4,"Curruca communis"
89,"Mouche","Noise","Unknown",48.079797,48.81108,672.536316,2204.019775,1,0,"-"
89,"Syl com","Bird","Song",53.097915,54.821055,1322.429321,6599.570801,1,1,"Curruca communis"
89,"Syl com","Bird","Song",58.696018,59.982068,2034.08374,7053.27002,1,1,"Curruca communis"
90,"Ruisseau","Noise","Unknown",0,60,-1,7862.451172,1,0,"-"
90,"Syl com","Bird","Song",0,1.630678,2306.661865,6838.171875,1,1,"Curruca communis"
90,"Eri rub","Bird","Song",2.336745,3.53874,2593.119873,4933.686523,0,1,"Erithacus rubecula"
90,"Syl com","Bird","Song",5.665347,7.548192,2306.661865,5089.61377,1,1,"Curruca communis"
90,"Lus meg","Bird","Song",7.733114,9.296548,2095.543701,3706.368652,1,1,"Luscinia megarhynchos"
90,"Syl com","Bird","Song",11.986327,13.6086,2389.879395,5876.302734,1,1,"Curruca communis"
90,"Syl atr","Bird","Song",15.012328,16.54214,2533.723877,3996.202881,1,1,"Sylvia atricapilla"
90,"Syl com","Bird","Song",18.685557,25.687388,2199.181885,5304.25,1,4,"Curruca communis"
90,"Eri rub","Bird","Song",20.366669,20.770136,2045.122437,4397.033203,0,1,"Erithacus rubecula"
90,"Oiseau sp.","Bird","Unknown",28.368761,29.822923,1923.011597,2653.607178,1,1,"Unidentified bird"
90,"Syl com","Bird","Song",29.822923,30.915646,2475.399414,5359.140625,1,1,"Curruca communis"
90,"Eri rub","Bird","Song",31.041729,31.773013,2874.193848,4683.084961,0,1,"Erithacus rubecula"
90,"Syl atr","Bird","Song",34.319897,36.908809,2070.218262,4634.319824,1,4,"Sylvia atricapilla"
90,"Syl com","Bird","Song",36.110281,37.539226,2475.399414,5699.186523,1,1,"Curruca communis"
90,"Cor one","Bird","Call",36.387664,38.631949,819.367371,3396.967529,1,4,"Corvus corone"
90,"Eri rub","Bird","Song",41.725194,42.859945,2199.181885,6058.317383,0,1,"Erithacus rubecula"
90,"Non identifie","Noise","Unknown",45.843918,45.961596,290.615479,8342.985352,1,0,"-"
90,"Syl com","Bird","Song",48.466452,50.256837,2199.181885,7481.570312,1,1,"Curruca communis"
90,"Syl com","Bird","Song",55.7961,57.569673,2623.225342,6437.602051,0,1,"Curruca communis"
90,"Cor one","Bird","Call",57.569673,59.553385,751.781738,1694.844727,1,1,"Corvus corone"
91,"Canis familiaris","Domestic animal","Unknown",0,8.506426,360.338593,1176.476685,1,0,"Canis familiaris"
91,"Lus meg","Bird","Song",5.085363,5.825052,1908.911499,3639.017822,1,1,"Luscinia megarhynchos"
91,"Lus meg","Bird","Song",10.59941,11.650105,1663.198608,3230.361328,1,1,"Luscinia megarhynchos"
91,"Non identifie","Noise","Unknown",10.784332,11.12896,858.748779,-1,1,0,"-"
91,"Canis familiaris","Domestic animal","Unknown",11.12896,12.364577,287.31842,1022.496521,1,0,"Canis familiaris"
91,"Canis familiaris","Domestic animal","Unknown",15.356956,16.399245,345.314728,1315.257568,1,0,"Canis familiaris"
91,"Non identifie","Noise","Unknown",17.290235,21.055925,465.870056,-1,1,0,"-"
91,"Canis familiaris","Domestic animal","Unknown",21.190414,22.627764,391.036987,1072.365845,1,0,"Canis familiaris"
91,"Lus meg","Bird","Song",22.10662,25.023349,2180.171387,3458.918213,1,1,"Luscinia megarhynchos"
91,"Canis familiaris","Domestic animal","Unknown",28.04935,29.015989,330.503815,858.748779,1,0,"Canis familiaris"
91,"Canis familiaris","Domestic animal","Unknown",31.999963,33.353258,273.329193,1047.253296,1,0,"Canis familiaris"
91,"Canis familiaris","Domestic animal","Unknown",35.858114,36.480126,259.538239,998.090942,1,0,"Canis familiaris"
91,"Non identifie","Noise","Unknown",36.530559,36.732292,156.017334,10629.841797,1,0,"-"
91,"Non identifie","Noise","Unknown",38.11921,43.053273,959.874451,-1,1,0,"-"
91,"Canis familiaris","Domestic animal","Unknown",40.094516,41.262889,360.338593,1373.602051,1,0,"Canis familiaris"
91,"Canis familiaris","Domestic animal","Unknown",45.129446,52.736476,193.459625,1558.968872,1,0,"Canis familiaris"
91,"Lus meg","Bird","Song",45.474074,46.491146,1730.940186,2910.857666,1,1,"Luscinia megarhynchos"
91,"Hyla meridionalis","Frog","Song",47.987336,49.307008,1565.109741,3175.211182,1,2,"Hyla meridionalis"
91,"Lus meg","Bird","Song",59.33484,59.998879,1380.977051,2810.236816,1,1,"Luscinia megarhynchos"
92,"Eri rub","Bird","Song",0,2.681373,1342.09436,10941.449219,1,4,"Erithacus rubecula"
92,"Fri coe","Bird","Song",0.176517,2.420801,1555.650757,9709.057617,1,4,"Fringilla coelebs"
92,"Eri rub","Bird","Song",2.647751,4.194374,5870.972168,9839.282227,1,1,"Erithacus rubecula"
92,"Eri rub","Bird","Song",3.143679,6.539525,1760.755615,5552.183594,0,1,"Erithacus rubecula"
92,"Canis familiaris","Domestic animal","Unknown",3.723663,5.740997,317.895721,1243.022461,1,0,"Canis familiaris"
92,"Par maj","Bird","Song",3.799313,6.690825,1822.710938,5031.061523,0,4,"Parus major"
92,"Den maj","Bird","Drumming",4.345674,5.211447,481.673309,2302.344971,1,1,"Dendrocopos major"
92,"Poe pal","Bird","Call",5.144202,5.421585,1646.20813,5436.826172,0,4,"Poecile palustris"
92,"Tur mer","Bird","Song",6.598364,8.170203,1583.870239,4115.506348,1,1,"Turdus merula"
92,"Poe pal","Bird","Call",7.422108,7.758331,1291.942627,5953.177734,0,1,"Poecile palustris"
92,"Fri coe","Bird","Song",8.002092,10.422893,1555.650757,11087.087891,1,4,"Fringilla coelebs"
92,"Syl atr","Bird","Song",10.187537,11.80981,1984.509766,4890.3125,1,1,"Sylvia atricapilla"
92,"Den med","Bird","Call",10.67506,13.087455,1367.641968,4056.006104,0,4,"Leiopicus medius"
92,"Cya cae","Bird","Call",11.73416,12.557905,1951.340332,4821.238281,1,4,"Cyanistes caeruleus"
92,"Phy col","Bird","Song",12.238494,14.5164,3396.83374,8723.568359,1,4,"Phylloscopus collybita"
92,"Den maj","Bird","Drumming",12.616744,13.373244,462.020508,1986.925293,1,1,"Dendrocopos major"
92,"Tur mer","Bird","Song",13.322811,15.348551,1243.022461,2575.345947,1,4,"Turdus merula"
92,"Syl atr","Bird","Song",14.44075,20.425508,2192.424561,3997.241699,1,4,"Sylvia atricapilla"
92,"Tur phi","Bird","Song",14.852623,19.215108,1646.20813,4338.334473,1,4,"Turdus philomelos"
92,"Oiseau sp.","Bird","Unknown",15.869695,16.264756,7831.382324,10104.632812,1,1,"Unidentified bird"
92,"Fri coe","Bird","Song",16.54214,18.954535,1791.540649,11688.099609,1,4,"Fringilla coelebs"
92,"Oiseau sp.","Bird","Unknown",20.551591,23.39267,1822.710938,8046.179688,1,4,"Unidentified bird"
92,"Eri rub","Bird","Song",20.585214,22.308353,2018.094116,6379.893555,0,4,"Erithacus rubecula"
92,"Den maj","Bird","Drumming",20.736514,21.80402,496.456543,2086.528809,1,1,"Dendrocopos major"
92,"Tur mer","Bird","Song",22.417626,23.61962,1316.862427,2785.416504,1,1,"Turdus merula"
92,"Syl atr","Bird","Song",23.359048,48.323558,2018.094116,4424.358398,1,4,"Sylvia atricapilla"
92,"Fri coe","Bird","Song",24.140765,26.704461,1473.068115,9709.057617,1,4,"Fringilla coelebs"
92,"Tur mer","Bird","Song",27.133144,28.780634,1675.308716,2738.165527,1,4,"Turdus merula"
92,"Tur mer","Bird","Song",28.898311,31.907501,1589.071533,2415.287842,1,4,"Turdus merula"
92,"Den maj","Bird","Drumming",29.755678,30.45334,589.121887,1822.710938,1,1,"Dendrocopos major"
92,"Tur phi","Bird","Song",31.260273,35.236103,1951.340332,4056.006104,1,4,"Turdus philomelos"
92,"Fri coe","Bird","Song",31.621712,34.042513,1555.650757,11688.099609,1,4,"Fringilla coelebs"
92,"Par maj","Bird","Call",34.042513,34.916692,1646.20813,7755.441406,1,4,"Parus major"
92,"Poe pal","Bird","Call",34.042513,35.463053,1419.699707,8960.831055,0,4,"Poecile palustris"
92,"Tur mer","Bird","Song",35.194075,35.916953,1037.329468,2657.810547,1,4,"Turdus merula"
92,"Tur phi","Bird","Song",37.22822,39.606993,1195.303345,2699.818115,1,1,"Turdus philomelos"
92,"Par maj","Bird","Call",37.278654,38.581515,2086.528809,9839.282227,1,4,"Parus major"
92,"Fri coe","Bird","Song",39.422071,41.968955,1700.321411,9971.132812,1,4,"Fringilla coelebs"
92,"Oiseau sp.","Bird","Unknown",42.061417,46.10449,2829.020752,9327.969727,1,4,"Unidentified bird"
92,"Par maj","Bird","Call",46.070868,47.104752,3825.269043,9081.69043,1,1,"Parus major"
92,"Tur phi","Bird","Song",47.340108,48.693403,1419.699707,3825.269043,1,4,"Turdus philomelos"
92,"Fri coe","Bird","Song",47.911686,50.433353,1171.885498,10239.803711,1,4,"Fringilla coelebs"
92,"Oiseau sp.","Bird","Unknown",50.332487,51.13942,1760.755615,3659.592529,1,1,"Unidentified bird"
92,"Tur phi","Bird","Song",51.467237,53.888038,1854.271118,6036.411621,1,4,"Turdus philomelos"
92,"Oiseau sp.","Bird","Unknown",52.156493,52.618799,6036.411621,8155.597656,1,1,"Unidentified bird"
92,"Syl atr","Bird","Song",53.198782,58.258929,2699.818115,4175.750488,1,4,"Sylvia atricapilla"
92,"Cya cae","Bird","Call",54.089771,54.812649,4960.249512,9839.282227,1,1,"Cyanistes caeruleus"
92,"Oiseau sp.","Bird","Unknown",54.972355,56.065078,1500.25415,7218.125,1,1,"Unidentified bird"
92,"Fri coe","Bird","Song",56.510572,58.813695,1473.068115,9580.445312,1,4,"Fringilla coelebs"
92,"Ori ori","Bird","Song",57.998356,59.03224,1274.316162,2654.437012,0,4,"Oriolus oriolus"
92,"Eri rub","Bird","Song",58.603556,59.771929,1730.350464,4890.3125,0,4,"Erithacus rubecula"
92,"Cya cae","Bird","Call",59.074268,59.662657,5175.353516,9839.282227,1,1,"Cyanistes caeruleus"
92,"Poe pal","Bird","Call",59.309623,59.931635,3286.294922,5668.022949,0,4,"Poecile palustris"
93,"Eri rub","Bird","Song",0,2.597318,2152.269775,6145.60791,0,4,"Erithacus rubecula"
93,"Phy col","Bird","Song",0,2.530073,2421.268066,-1,1,4,"Phylloscopus collybita"
93,"Fri coe","Bird","Song",0.966639,2.429207,2381.339844,6058.037109,1,4,"Fringilla coelebs"
93,"Non identifie","Noise","Unknown",5.194635,5.387963,2079.762207,-1,1,0,"-"
93,"Syl atr","Bird","Song",6.152869,8.371937,1621.275757,5318.623535,1,1,"Sylvia atricapilla"
93,"Eri rub","Bird","Song",9.128437,10.893604,1141.11084,5555.638672,1,1,"Erithacus rubecula"
93,"Tur phi","Bird","Song",11.229827,17.693701,1775.621216,3037.765137,1,4,"Turdus philomelos"
93,"Phy col","Bird","Song",11.481993,13.877578,3443.276123,6507.388672,1,1,"Phylloscopus collybita"
93,"Syl atr","Bird","Song",13.953228,15.609123,1807.700562,5165.623047,1,4,"Sylvia atricapilla"
93,"Fri coe","Bird","Song",15.676367,17.349074,2303.008545,5396.612305,1,4,"Fringilla coelebs"
93,"Phy col","Bird","Song",20.559997,25.746227,2983.049805,6182.983887,1,4,"Phylloscopus collybita"
93,"Par maj","Bird","Song",22.552114,26.578377,3760.062988,4840.626953,0,4,"Parus major"
93,"Syl atr","Bird","Song",23.670054,25.838688,1843.800049,3993.64209,1,4,"Sylvia atricapilla"
93,"Tur phi","Bird","Song",24.981321,27.267633,1347.694336,2420.029297,1,4,"Turdus philomelos"
93,"Oiseau sp.","Bird","Unknown",27.116333,27.502989,2844.711426,3934.124023,1,1,"Unidentified bird"
93,"Tur mer","Bird","Song",27.360094,29.242939,1321.728882,2341.404785,0,1,"Turdus merula"
93,"Syl atr","Bird","Song",28.688172,30.024656,2190.049561,4632.515625,1,1,"Sylvia atricapilla"
93,"Par maj","Bird","Song",30.613045,37.463576,3817.344482,4840.626953,1,4,"Parus major"
93,"Eri rub","Bird","Song",32.050396,34.252652,1539.034058,4114.978516,1,1,"Erithacus rubecula"
93,"Syl atr","Bird","Song",34.210625,38.051965,1843.800049,4911.787109,1,4,"Sylvia atricapilla"
93,"Phy col","Bird","Song",36.295203,44.524245,3225.714355,7742.136719,1,4,"Phylloscopus collybita"
93,"Tur phi","Bird","Song",37.724148,38.934549,1712.688599,4325.927734,1,4,"Turdus philomelos"
93,"Fri coe","Bird","Song",38.320943,39.699455,1748.253174,3993.64209,1,4,"Fringilla coelebs"
93,"Tur mer","Bird","Song",39.976838,41.599111,1400.630005,2890.236816,1,1,"Turdus merula"
93,"Par maj","Bird","Song",40.682905,43.969478,3647.669189,4911.787109,1,4,"Parus major"
93,"Fri coe","Bird","Song",42.851539,43.83499,1686.557495,3703.507324,0,4,"Fringilla coelebs"
93,"Non identifie","Noise","Unknown",43.481956,43.641662,-1,1056.945801,1,0,"-"
93,"Eri rub","Bird","Song",44.524245,45.490885,2541.793457,4983.859863,1,1,"Erithacus rubecula"
93,"Tur mer","Bird","Song",46.398685,49.85337,1567.790527,3276.133789,1,1,"Turdus merula"
93,"Phy col","Bird","Song",48.861514,53.946877,2668.309082,8530.981445,1,1,"Phylloscopus collybita"
93,"Eri rub","Bird","Song",52.509526,55.005977,3078.261719,7742.136719,1,4,"Erithacus rubecula"
93,"Syl atr","Bird","Song",55.468283,58.42704,1811.543945,5205.682129,1,4,"Sylvia atricapilla"
93,"Tur phi","Bird","Song",57.426778,59.755118,1779.696655,3431.308594,1,4,"Turdus philomelos"
93,"Phy col","Bird","Song",57.552862,59.023834,3276.133789,7322.01416,1,4,"Phylloscopus collybita"
93,"Cya cae","Bird","Call",58.687612,59.830768,4239.45166,8769.618164,0,1,"Cyanistes caeruleus"
93,"Fri coe","Bird","Song",59.755118,59.998879,1909.560913,4302.891113,1,1,"Fringilla coelebs"
94,"Non identifie","Noise","Unknown",1.143156,1.344889,513.483276,-1,1,0,"-"
94,"Feuilles","Noise","Unknown",8.968731,9.48147,1482.610718,-1,1,0,"-"
94,"Non identifie","Noise","Unknown",9.876532,10.733899,513.483276,1102.365479,1,0,"-"
94,"Non identifie","Noise","Unknown",10.851577,11.011282,577.034729,-1,1,0,"-"
94,"Vent","Noise","Unknown",16.08824,21.896481,324.548981,1328.613159,1,0,"-"
94,"Non identifie","Noise","Unknown",23.745704,24.603071,714.296753,-1,1,0,"-"
94,"Non identifie","Noise","Unknown",27.007061,27.234011,513.483276,-1,1,0,"-"
94,"Non identifie","Noise","Unknown",29.69684,30.495368,554.39386,999.361145,1,0,"-"
94,"Non identifie","Noise","Unknown",31.899096,32.058802,866.312195,-1,1,0,"-"
94,"Branche","Noise","Unknown",43.439928,43.83499,560.841553,-1,1,0,"-"
94,"Non identifie","Noise","Unknown",45.818701,54.938733,438.472809,10478.444336,1,0,"-"
94,"Feuilles","Noise","Unknown",58.712829,59.982068,2380.46582,-1,1,0,"-"
95,"Tur phi","Bird","Song",0.033622,9.901748,1310.035522,4728.700195,1,4,"Turdus philomelos"
95,"Tur mer","Bird","Song",0.235356,1.092723,1262.484863,1947.121216,1,1,"Turdus merula"
95,"Oiseau sp.","Bird","Unknown",1.521406,2.958757,3090.834717,9177.133789,1,4,"Unidentified bird"
95,"Tur mer","Bird","Song",1.64749,3.421062,515.789062,2356.034668,1,4,"Turdus merula"
95,"Eri rub","Bird","Song",2.588912,4.093507,1763.664917,10169.775391,1,4,"Erithacus rubecula"
95,"Tro tro","Bird","Song",3.194112,6.295764,2110.394775,7653.125977,1,4,"Troglodytes troglodytes"
95,"Tur mer","Bird","Song",5.514047,8.34672,1148.47168,2583.601562,1,4,"Turdus merula"
95,"Eri rub","Bird","Song",6.152869,11.019688,2870.601318,10702.901367,1,4,"Erithacus rubecula"
95,"Cya cae","Bird","Call",7.203564,8.556859,4116.248047,8943.472656,1,4,"Cyanistes caeruleus"
95,"Fri coe","Bird","Song",9.851315,11.381127,5953.863281,10567.217773,1,4,"Fringilla coelebs"
95,"Cya cae","Bird","Song",10.649843,12.330955,4330.70459,8516.992188,1,4,"Cyanistes caeruleus"
95,"Oiseau sp.","Bird","Unknown",11.271854,14.028878,4116.248047,8828.723633,1,1,"Unidentified bird"
95,"Tur mer","Bird","Song",11.784594,18.273685,999.894226,2467.775146,1,4,"Turdus merula"
95,"Tur phi","Bird","Song",12.936155,35.429431,1193.259644,5203.189941,1,4,"Turdus philomelos"
95,"Oiseau sp.","Bird","Unknown",13.037022,14.272639,4116.248047,5346.223633,1,1,"Unidentified bird"
95,"Cya cae","Bird","Song",14.608861,16.348812,4537.20752,8715.344727,1,4,"Cyanistes caeruleus"
95,"Tro tro","Bird","Song",14.650889,18.626718,2430.081299,9296.078125,1,4,"Troglodytes troglodytes"
95,"Eri rub","Bird","Song",15.214062,19.147863,2467.775146,9661.572266,1,4,"Erithacus rubecula"
95,"Cor rax","Bird","Call",16.298379,16.54214,999.894226,1823.359009,0,1,"Corvus corax"
95,"Oiseau sp.","Bird","Unknown",18.206441,19.147863,4002.312012,10433.146484,1,4,"Unidentified bird"
95,"Phy col","Bird","Song",19.181485,20.139719,4352.469727,6535.4375,1,4,"Phylloscopus collybita"
95,"Cya cae","Bird","Song",19.559736,21.224036,4664.103027,8275.141602,1,4,"Cyanistes caeruleus"
95,"Tur mer","Bird","Song",19.895958,22.678198,1239.133057,2356.034668,1,4,"Turdus merula"
95,"Eri rub","Bird","Song",20.644053,23.947437,1853.746216,8715.344727,1,4,"Erithacus rubecula"
95,"Oiseau sp.","Bird","Unknown",22.350381,23.409481,4292.349609,5492.72168,1,1,"Unidentified bird"
95,"Phy col","Bird","Song",23.409481,28.696578,3662.703369,6832.440918,1,4,"Phylloscopus collybita"
95,"Tur mer","Bird","Song",24.989727,28.461222,1133.838867,2659.864502,1,4,"Turdus merula"
95,"Eri rub","Bird","Song",25.376382,31.083757,2045.796021,10055.199219,1,4,"Erithacus rubecula"
95,"Cya cae","Bird","Call",28.839473,29.99944,6449.341309,8943.472656,1,1,"Cyanistes caeruleus"
95,"Tro tro","Bird","Song",28.839473,34.857853,3083.40332,8851.191406,1,4,"Troglodytes troglodytes"
95,"Tur mer","Bird","Song",31.462007,36.429692,1020.365112,1823.359009,1,4,"Turdus merula"
95,"Eri rub","Bird","Song",33.126308,41.119994,2283.739258,10169.775391,1,4,"Erithacus rubecula"
95,"Phy col","Bird","Song",35.009153,40.153355,2505.922607,7074.222168,1,4,"Phylloscopus collybita"
95,"Cya cae","Bird","Call",35.429431,36.765915,4413.3125,9177.133789,1,4,"Cyanistes caeruleus"
95,"Cya cae","Bird","Call",37.547632,39.287582,4292.349609,8828.723633,1,4,"Cyanistes caeruleus"
95,"Tur mer","Bird","Song",38.19486,39.968432,1062.04895,1947.121216,1,4,"Turdus merula"
95,"Tur phi","Bird","Song",38.984982,44.36454,1648.479614,9177.133789,1,4,"Turdus philomelos"
95,"Cya cae","Bird","Call",40.893044,42.431261,4600.276367,8943.472656,1,4,"Cyanistes caeruleus"
95,"Tro tro","Bird","Song",40.893044,56.493761,3522.04834,8943.472656,1,4,"Troglodytes troglodytes"
95,"Den maj","Bird","Drumming",41.019127,42.11185,530.430176,1705.382935,1,1,"Dendrocopos major"
95,"Tur mer","Bird","Song",43.591228,46.163329,1358.738037,2356.034668,1,4,"Turdus merula"
95,"Eri rub","Bird","Song",44.196429,46.449118,3090.834717,10300.671875,0,4,"Erithacus rubecula"
95,"Phy col","Bird","Song",45.95319,49.744097,2828.114502,8828.723633,1,4,"Phylloscopus collybita"
95,"Tur phi","Bird","Song",46.751718,52.047221,959.680481,8603.307617,1,4,"Turdus philomelos"
95,"Cya cae","Bird","Song",47.667924,49.365847,4352.469727,8828.723633,1,4,"Cyanistes caeruleus"
95,"Eri rub","Bird","Song",48.315152,53.16516,2703.663086,10300.671875,1,4,"Erithacus rubecula"
95,"Tur mer","Bird","Song",48.903542,50.525814,999.894226,2110.394775,1,1,"Turdus merula"
95,"Cya cae","Bird","Song",51.324342,52.677637,5346.223633,8383.223633,1,4,"Cyanistes caeruleus"
95,"Oiseau sp.","Bird","Unknown",52.25736,52.459093,1676.76123,3836.442383,1,1,"Unidentified bird"
95,"Den maj","Bird","Drumming",52.627204,53.291243,654.087036,1408.62085,1,1,"Dendrocopos major"
95,"Tur phi","Bird","Song",52.946615,58.334579,1793.33313,5203.189941,1,4,"Turdus philomelos"
95,"Tur mer","Bird","Song",52.997049,55.779289,1104.743286,2356.034668,1,1,"Turdus merula"
95,"Den maj","Bird","Drumming",54.543672,55.098438,746.236877,1292.754761,1,1,"Dendrocopos major"
95,"Eri rub","Bird","Song",54.652944,59.956851,1648.479614,9296.078125,1,4,"Erithacus rubecula"
95,"Tur mer","Bird","Song",59.738307,60,1383.530273,2319.669922,1,1,"Turdus merula"
96,"Non identifie","Noise","Unknown",0,59.982068,18.200933,917.823059,1,0,"-"
96,"Eri rub","Bird","Song",0,18.399768,2338.94873,10267.386719,1,1,"Erithacus rubecula"
96,"Fri coe","Bird","Song",16.231134,16.945607,2229.532227,5325.494141,0,4,"Fringilla coelebs"
96,"Non identifie","Noise","Unknown",19.727847,21.95532,415.414795,11845.709961,1,0,"-"
96,"Eri rub","Bird","Song",22.526898,25.065377,2124.054932,11542.736328,1,1,"Erithacus rubecula"
96,"Reg ign","Bird","Song",27.847617,29.150478,5474.607422,8887.623047,1,1,"Regulus ignicapilla"
96,"Eri rub","Bird","Song",30.571018,33.23558,1594.197021,10816.925781,1,1,"Erithacus rubecula"
96,"Eri rub","Bird","Song",36.463314,41.061155,2229.532227,10538.798828,1,1,"Erithacus rubecula"
96,"Eri rub","Bird","Song",43.448334,56.981284,2302.030273,11247.080078,1,1,"Erithacus rubecula"
96,"Eri rub","Bird","Song",58.80529,59.982068,2124.054932,10538.798828,1,1,"Erithacus rubecula"
97,"Ort sp.","Orthoptera","Song",0,59.998879,5537.360352,-1,1,2,"Orthoptera sp."
97,"Ort sp.","Orthoptera","Song",0,59.998879,3131.895752,5139.934082,1,1,"Orthoptera sp."
97,"Lus meg","Bird","Song",0.3026,3.328601,1440.350708,3140.700684,1,1,"Luscinia megarhynchos"
97,"Hyla meridionalis","Frog","Song",1.227212,5.799836,2129.285156,3090.002686,1,2,"Hyla meridionalis"
97,"Cot cot","Bird","Song",3.807718,6.354603,1302.76416,3296.903564,1,1,"Coturnix coturnix"
97,"Lus meg","Bird","Song",6.405036,8.901487,1149.283813,3090.002686,1,4,"Luscinia megarhynchos"
97,"Cot cot","Bird","Song",7.775142,8.27107,1149.283813,3515.098389,1,1,"Coturnix coturnix"
97,"Hyla meridionalis","Frog","Song",9.531904,59.998879,1712.260864,2990.603271,1,3,"Hyla meridionalis"
97,"Non identifie","Noise","Unknown",11.776188,11.96111,142.903809,6605.058594,1,0,"-"
97,"Lus meg","Bird","Song",12.784855,15.146817,1276.326782,3459.458252,1,1,"Luscinia megarhynchos"
97,"Non identifie","Noise","Unknown",14.802189,19.912769,326.967194,1446.824463,1,0,"-"
97,"Lus meg","Bird","Song",18.853669,21.097953,1412.097412,3192.078125,1,1,"Luscinia megarhynchos"
97,"Cot cot","Bird","Song",21.131575,28.057756,1302.76416,3039.973145,1,4,"Coturnix coturnix"
97,"Lus meg","Bird","Song",24.300471,41.607516,1174.021851,3404.550781,1,4,"Luscinia megarhynchos"
97,"Non identifie","Noise","Unknown",29.545539,29.654812,-1,1617.987915,1,0,"-"
97,"Cot cot","Bird","Song",33.23558,38.404999,1440.350708,3925.993164,1,4,"Coturnix coturnix"
97,"Cot cot","Bird","Song",45.373207,52.156493,1504.112183,3671.186768,1,4,"Coturnix coturnix"
97,"Lus meg","Bird","Song",45.692618,54.980761,1181.962158,3729.125732,1,4,"Luscinia megarhynchos"
97,"Lus meg","Bird","Song",59.385273,59.998879,1533.327026,3286.294922,1,1,"Luscinia megarhynchos"
97,"Non identifie","Noise","Unknown",59.923229,59.998879,248.953964,-1,1,0,"-"
98,"Ort sp.","Orthoptera","Song",0,59.982068,3316.014404,5417.782227,1,1,"Orthoptera sp."
98,"Syl com","Bird","Song",0,0.344628,2247.029053,6850.807617,0,1,"Curruca communis"
98,"Phy col","Bird","Song",0.3026,4.850007,2848.386719,7136.509277,1,4,"Phylloscopus collybita"
98,"Non identifie","Noise","Unknown",0.806934,1.151562,618.002319,-1,1,0,"-"
98,"Tur mer","Bird","Song",1.294456,3.068029,1717.471924,2892.587646,0,1,"Turdus merula"
98,"Ort sp.","Orthoptera","Song",1.765167,2.084579,8169.251953,-1,1,1,"Orthoptera sp."
98,"Syl com","Bird","Song",3.034407,5.236663,2104.649902,7845.899414,1,4,"Curruca communis"
